year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
110,2021/10/2,保健食品概論,61,下列何者是減重的最好方法？,避免含有碳水化合物的食物,排除飲食中所有脂肪及減少喝水,大量增加蛋白質的攝取量以防止體蛋白質流失,減少每天的能量攝取並增加能量的消耗,D,
110,2021/11/6,保健食品概論,62,下列何者為含硫胺基酸？,半胱胺酸,酪胺酸,麩胺酸,精胺酸,A,
110,2021/10/2,保健食品概論,62,以下何者為導致骨質疏鬆症的危險因素？,停經婦女,體力活動不足,缺乏維生素 D,以上皆是,D,
110,2021/11/6,保健食品概論,63,研究顯示，服用下列何者可降低神經管缺陷的風險？,菸鹼酸,葉酸,維生素 C,"維他命 B
12",B,
110,2021/10/2,保健食品概論,63,"下列有關攝食產熱效應（Termic Effect of Food, TEF）的敘述何者為是？",Carbohydrate 的 TEF值最高,protein 的 TEF值最高,Fat 的TEF值最高,Carbohydrate、protein、Fat 的TEF值一樣高,B,
110,2021/11/6,保健食品概論,64,以葡萄糖作為基準，評估攝入其他食物後血糖上升的情形，稱為該食物之：,Amylose Index,Sugar Index,Glycemic Index,Insulin Index ,C,
110,2021/10/2,保健食品概論,64,"全穀食品在保健食品市場(1)是全球保健食品發展的重要趨勢 (2)屬於Gluten Free的食品 
(3)富含膳食纖維、維生素和礦物質等 (4)含量需含總產品乾重51%以上始可宣稱 (5)需含
有穀物的麩皮、胚芽及胚乳，以下何者正確？",(1)(3)(5),(1)(2)(5),(2)(3)(4),(1)(2)(4) ,A,
110,2021/11/6,保健食品概論,65,"以 Ames test 進行基因毒性測試時，試驗物質至少需進行幾個劑量的評估，且最高劑量須
足以產生明顯的毒性？",6 種,5 種,4 種,3 種,B,
110,2021/10/2,保健食品概論,65,"根據「包裝維生素礦物質類之錠狀膠囊狀食品營養標示應遵行事項」之規定，欲敘述維生
素、礦物質之生理功能，其每日最低攝取量需達每日參考值之多少以上？",10%,15%,30%,50%,B,
110,2021/11/6,保健食品概論,66,"下列何種毒性試驗長期以口胃管、靜脈或皮下注射方式投予實驗動物，觀察在非致死劑量
之下所產生的毒性作用，是否有導致疾病發生之可能？",急性毒性試驗,亞急性毒性試驗,基因毒性試驗,慢性毒性試驗,D,
110,2021/10/2,保健食品概論,66,依健康食品規格標準審查通過之產品，其功效：,由經驗傳承,由公式計算,由學理得知,由實驗確認,C,
110,2021/11/6,保健食品概論,67,請舉出三種與蛋白質合成生成有關的維生素 B 群。,"Niacin、VitaminB 、VitaminB 
1 2","VitaminB 、VitaminB 、VitaminB 
1 2 6","VitaminB 、Folic acid、Biotin 
12","VitaminB 、VitaminB 、Lipoic acid 
1 6",C,
110,2021/10/2,保健食品概論,67,玻璃包裝之食品可能有何種毒物之汙染？,多氯聯苯,汞,鉛,甲醛,C,
110,2021/11/6,保健食品概論,68,下列有關鈣的敘述，何者錯誤？,膳食纖維會抑制腸道對鈣的吸收,血鈣濃度低時，維生素 D會在腎臟被活化,補充劑中鈣的含量相同時，檸檬酸鈣型態的吸收率會較佳,血鈣濃度低時，甲狀腺素濃度會增高,D,
110,2021/10/2,保健食品概論,68,迴腸切除者較容易缺乏下列何者？,"維生素B 
12","維生素B 
6",葉酸,菸鹼素,A,
110,2021/11/6,保健食品概論,69,下列何種蛋白的變異與牛海綿狀腦病（狂牛症）有關？,纖維母細胞生長因子-23（FGF-23）,腦源性神經營養因子蛋白（BDNF）,克洛素蛋白（klotho）,普立昂蛋白（prion） ,D,
110,2021/10/2,保健食品概論,69,有關三聚氰胺（Melamine）毒奶粉事件，為何不肖商人要故意添加三聚氰胺？,提高鈣質的檢測含量,提高乳蛋白的檢測含量,提高氮的檢測含量,以上皆非,C,
110,2021/11/6,保健食品概論,70,"何者為健康食品管理法所稱之保健功效？ a.增進民眾健康、減少疾病危害風險 b.具有實
質科學證據之功效 c.治療、矯正人類疾病之效能 d.經中央主管機關公告者",abc,bcd,acd,"abd 
A",D,
110,2021/10/2,保健食品概論,70,"下列何種食品添加物過去曾使用於麵包中，但經致癌性試驗評估後，被歸類於第二級致癌
物而遭禁用：",溴酸鉀,二甲基亞硝胺,糖精,BHA,A,
110,2021/11/6,保健食品概論,71,下列何者鈣的含量最高？,檸檬酸鈣,碳酸鈣,乳酸鈣,葡萄糖酸鈣,B,
110,2021/10/2,保健食品概論,71,以下何者非健康食品管理法規定之健康食品必須標示於容器、包裝或說明書上之項目：,有效日期,許可證字號、「健康食品」字樣及標準圖樣,核准之功效,符合HACCP,D,
110,2021/11/6,保健食品概論,72,我國保健食品產業外銷拓展的所遭遇之主要瓶頸何者為非？,跨國行銷能力與經驗不足,不了解國外目標市場的法規,外銷所需之官方證明文件申請冗長,專利佈局不足,D,
110,2021/10/2,保健食品概論,72,一般用於「動物活體基因毒性分析」的動物是哪一種？,雄性鼷鼠,兔子,倉鼠,小鼠,A,
110,2021/11/6,保健食品概論,73,口服酵素補充品的一般在腸胃道的代謝途徑為何？,被胃腸道蛋白酶消化,被唾液分泌液迅速分解,以原本型式在胃被吸收,以原本型式在空腸完全被吸收,A,
110,2021/10/2,保健食品概論,73,健康食品保健功效適合的表達方式，下列何者為非？,敘述攝取後一般性好處,提出科學證據支持影響人體生理結構或生理機能之說法,宣稱國際相關功效已有多元產品及廣大巿場,敘述攝特定營養素、特定成分或該食品對人體生理結構或生理機能之影響,C,
110,2021/11/6,保健食品概論,74,下列何者不是水溶性纖維（soluble fiber）？,樹膠,半纖維素,果膠,木質素,D,
110,2021/10/2,保健食品概論,74,以下何者非維生素 C 的功能？,具抗氧化能力,促進膠原蛋白合成,促進小腸對鐵的吸收,參與膽固醇的生合成,D,
110,2021/11/6,保健食品概論,75,以下哪一種飽和脂肪酸不容易增加血膽固醇？,肉豆蔻酸,月桂酸,棕櫚酸,硬脂酸 ,D,
110,2021/10/2,保健食品概論,75,"維生素D 必須靠哪些組織活化才能成為活化型維生素 D ？ 
3 3",肝臟與腎臟,肝臟與脾臟,腎臟與脾臟,骨髓與脾臟,A,
110,2021/11/6,保健食品概論,76,下列何種物質經致癌性試驗評估後，被歸類於第一級致癌物：,溴酸鉀,氯仿,糖精,黃麴毒素,D,
110,2021/10/2,保健食品概論,76,有關向衛生福利部申請健康食品查驗登記，所檢附之產品衛生檢驗報告，何者錯誤？,要檢附檢驗方法清單,應有三批檢驗報告,檢驗完成日期皆應在三年內,報告內容應符合健康食品衛生標準規定,C,
110,2021/11/6,保健食品概論,77,顛茄生物鹼-阿托品（atropine）可用於下列何種物質中毒時之解毒？,有機溶劑,有機磷農藥,有機汞,氰化物,B,
110,2021/10/2,保健食品概論,77,下列哪種糖是存在於豆類食品中最不易被消化的醣類？,阿拉伯糖,木糖,棉籽糖,核糖,C,
110,2021/11/6,保健食品概論,78,染色體異常分析法檢查染色體的結構與數目於？,分裂間期,分裂末期,分裂初期,分裂中期,D,
110,2021/10/2,保健食品概論,78,下列關於碳水化合物之敘述何者為非？,在人體內，葡萄糖也稱為血糖,半乳糖以單獨形式存在於牛乳中,蔗糖乃是由葡萄糖與果糖結合而成,麥芽糖含有兩個葡萄糖分子，以 α鍵結合,B,
110,2021/11/6,保健食品概論,79,工業局「保健食品工業技術推廣與輔導計畫」業務不包括？,產業諮詢服務窗口,研發成果資料庫建置,產業發展年度白皮書,專利授權,D,
110,2021/10/2,保健食品概論,79,申請健康食品認證，安全性評估原則上應以何種試驗物質形式進行？,不含賦形劑之主要原料,最終產品,不拘形式,以上皆非,B,
110,2021/11/6,保健食品概論,80,向衛生福利部申請健康食品查驗登記，產品使用乳酸菌為原料者，其審查原則何者為非？,應有購菌或菌株來源證明,應有菌種鑑定報告,應有菌株鑑定報告,"自行篩選菌株者，其安全性分類可為 第一類 
 
以 下 空 白",D,
110,2021/10/2,保健食品概論,80,"下列何種毒性試驗是研究胚胎形成過程中因化學物質的誘發，可能導致胎兒在構造上或功
能上的改變？",致突變性試驗,畸胎性試驗,慢性毒性試驗,"致癌性試驗 
 
 
以 下 空 白",B,
110,2021/11/6,食品科學概論,1,"禽畜產品、乳品、⽔產加工食品業及餐飲業以外的其他食品製造業，⾄少應置⼀名專⾨職
業人員，其資格為下列何者？",食品技師,營養師,獸醫師,⽔產養殖技師,A,
110,2021/10/2,食品科學概論,1,有關油炸油得換油的指標，下列何者錯誤？,發煙點低於 150℃時,"油炸油色深且又黏漬，具油耗味，泡沫多、大、有顯著異味且泡沫面積超過油炸鍋
二分之一以上者",酸價超過 2.0（mg KOH/g）,油炸油總極性物質含量達 25%以上者,A,
110,2021/11/6,食品科學概論,2,殺菌液蛋不得檢出的微生物為何？,沙⾨氏菌,仙人掌桿菌,腸炎弧型菌,金黃色葡萄球菌,A,
110,2021/10/2,食品科學概論,2,"中央主管機關對重大或突發性食品衛生安全事件，必要時得依風險評估或流行病學調查結
果，公告對特定產品或特定地區之產品採取的管理措施不包括下列哪一項？",限制或停止輸入查驗,限制或停止製造及加工方式或條件,限制或停止限期回收或限期改善,下架、封存、沒入、銷毀,C,
110,2021/11/6,食品科學概論,3,有關食品添加物業者之登錄，下列何者錯誤？,食品添加物製造場所無工廠登記業者，可以登錄,食品添加物應明顯標示產品登錄碼,登錄複方食品添加物A，成分若含複方添加物B，後者可以不用將個別成分展開登錄,"A公司委託B廠代工製造食品添加物，後由A公司販賣該食品添加物，A 公司應同
時登錄製造業及販賣業，並於製造業頁籤中登錄委託B 廠代工資訊。",C,
110,2021/10/2,食品科學概論,3,食品物流業應制定物流管制標準作業程序，下列規定何者錯誤？,作業過程中需管制溫度或濕度者，應建立管制方法及基準，並確實記錄,低溫食品之品溫再裝載前，應檢測及記錄,低溫食品之理貨或及裝卸，應於 15℃以下場所迅速進行,應依產品特性，適當調整產品保持溫度條件進行物流作業,D,
110,2021/11/6,食品科學概論,4,食品安全監測計畫中有關監測週期，每半年或每批需檢驗⾄少⼀次的，為下列何者？,動物性油脂產品,肉品加工產品,澱粉產品之原料或成品,複方食品添加物產品,A,
110,2021/10/2,食品科學概論,4,有關食品業者倉儲管制，下列規定何者錯誤？,作業性質或清潔程度要求不同的場所，應分別設置或予以適當區隔,倉儲作業應符合先進先出的原則，並確實記錄,倉儲過程中，可隨時依產品性質，適度修正原物料供應商原來設定的貯存條件,倉儲過程，應定期檢查，並確實記錄；有異狀時，應立即處理確保品質及衛生,C,
110,2021/11/6,食品科學概論,5,下列何者是食品添加物類別之保色劑？,碳酸鉀,硝酸鉀,氯化鉀,磷酸氫二鉀 ,B,
110,2021/10/2,食品科學概論,5,"食品業者依法訂定食品安全監測計畫，如變更計畫內容，原版本自修正日起至少保存 
（a）____年，依據監測計畫執行的檢驗結果紀錄至少應保存（b）____年，a、b依序為：",5，5,3，5,5，3,6，6 ,A,
110,2021/11/6,食品科學概論,6,"亞硫酸鹽使用於金針乾製品，用量以SO 殘留量計，為多少 g/kg？ 
2",2,3,4,5,C,
110,2021/10/2,食品科學概論,6,"食品安全監測計畫中，應就其半成品或成品，除一般法定項目外，尚需檢驗二氧化硫的產
品，為下列何者？",茶葉產品,糖產品,醬油產品,動物性油產品,B,
110,2021/11/6,食品科學概論,7,販賣、貯存食品添加物場所之光線除不得改變食品顏色外，應達到多少米燭光以上？,100,200,300,400,B,
110,2021/10/2,食品科學概論,7,下列何者不屬於應辦理食品添加物查驗登記事項？,改裝單方食品添加物,食品添加物標示無法反映產品本質或功能,產品規格不符合「食品添加物使用範圍及限量暨規格標準」,產品不屬於食品添加物,D,
110,2021/11/6,食品科學概論,8,"在製造中式香腸之預裝秤重包裝（真空）進行生物性危害分析，得知異常時，其危害之防
治措施，下列何者錯誤？",依標準作業程序進行包裝作業,全數經紅外線掃瞄，確認包裝之密封性,真空包裝機定期清潔消毒和維護保養（以確保真空度）,確實執行人員衛生管理,B,
110,2021/10/2,食品科學概論,8,食品添加物販售場所之規定，下列何者錯誤？,販賣、貯存食品之設施及場所，應保持清潔，並設置有效防止病媒金入之設施,食或食品添加物應避免汙染及腐敗，並一起妥善保存、整齊堆放,應有管理衛生人員,販賣貯存作業，應遵守先進先出之原則,B,
110,2021/11/6,食品科學概論,9,接獲某食品業者販售產品發生疑似食品中毒事件時，下列處置，何者錯誤？,對於該食品業者，得命其限期改善,"對於該業者，得命其派送相關食品從業人員⾄各級主管機關認可的機關（構），接受
⾄少6小時之食品中毒防治衛生講習",調查期間，得命其暫停營業、停止販賣及進行消毒,調查期間，並可封存該產品,B,
110,2021/10/2,食品科學概論,9,下列何者是食品添加物類別之保色劑？,碳酸鉀,硝酸鉀,氯化鉀,磷酸氫二鉀,B,
110,2021/11/6,食品科學概論,10,"低酸性罐頭食品（pH>4.6）之殺菌值F 須達到多少以上？ 
0",2,3,4,5,B,
110,2021/10/2,食品科學概論,10,"在製造中式香腸之預裝秤重包裝（真空）進行生物性危害分析，得知異常時，其危害之防
治措施，下列何者錯誤？",依標準作業程序進行包裝作業,全數經紅外線掃瞄，確認包裝之密封性,真空包裝機定期清潔消毒和維護保養（以確保真空度）,確實執行人員衛生管理 ,B,
